TermBits,InChannels,ClassCount,WeightBits,DSPCount,LUT4,FF
2,7,7,5,0,2208,42
2,7,8,5,0,2523,42
2,7,9,5,0,2842,42
2,7,10,5,0,3188,42
2,7,11,5,0,3507,42
2,7,12,5,0,3781,42
2,7,13,5,0,4134,42
2,7,14,5,0,4387,42
2,7,15,5,0,4796,42
2,7,16,5,0,5012,42
2,7,17,5,0,5330,42
2,8,1,5,0,384,47
2,8,2,5,0,761,47
2,8,3,5,0,1122,47
2,8,4,5,0,1494,47
2,8,5,5,0,1824,47
2,8,6,5,0,2175,47
2,8,7,5,0,2564,47
2,8,8,5,0,2921,47
2,8,9,5,0,3272,47
2,8,10,5,0,3635,47
2,8,11,5,0,3977,47
2,8,12,5,0,4401,47
2,8,13,5,0,4767,47
2,8,14,5,0,5110,47
2,8,15,5,0,5406,47
2,9,1,5,0,420,52
2,9,2,5,0,843,52
2,9,3,5,0,1241,52
2,9,4,5,0,1652,52
2,9,5,5,0,2036,52
2,9,6,5,0,2447,52
2,9,7,5,0,2881,52
2,9,8,5,0,3235,52
2,9,9,5,0,3706,52
2,9,10,5,0,4057,52
2,9,11,5,0,4518,52
2,9,12,5,0,4907,52
2,9,13,5,0,5302,52
2,10,1,5,0,485,57
2,10,2,5,0,949,57
2,10,3,5,0,1414,57
2,10,4,5,0,1874,57
2,10,5,5,0,2328,57
2,10,6,5,0,2785,57
2,10,7,5,0,3289,57
2,10,8,5,0,3709,57
2,10,9,5,0,4149,57
2,10,10,5,0,4729,57
2,10,11,5,0,4993,57
2,10,12,5,0,5533,57
2,11,1,5,0,533,62
2,11,2,5,0,1040,62
2,11,3,5,0,1571,62
2,11,4,5,0,2095,62
2,11,5,5,0,2544,62
2,11,6,5,0,3068,62
2,11,7,5,0,3598,62
2,11,8,5,0,4142,62
2,11,9,5,0,4591,62
2,11,10,5,0,5090,62
2,11,11,5,0,5632,62
2,12,1,5,0,574,67
2,12,2,5,0,1126,67
2,12,3,5,0,1693,67
2,12,4,5,0,2233,67
2,12,5,5,0,2811,67
2,12,6,5,0,3346,67
2,12,7,5,0,3894,67
2,12,8,5,0,4384,67
2,12,9,5,0,5007,67
2,12,10,5,0,5542,67
2,13,1,5,0,617,72
2,13,2,5,0,1214,72
2,13,3,5,0,1830,72
2,13,4,5,0,2407,72
2,13,5,5,0,3008,72
2,13,6,5,0,3630,72
2,13,7,5,0,4204,72
2,13,8,5,0,4794,72
2,13,9,5,0,5378,72
2,14,1,5,0,679,77
2,14,2,5,0,1338,77
2,14,3,5,0,2003,77
2,14,4,5,0,2665,77
2,14,5,5,0,3310,77
2,14,6,5,0,3968,77
2,14,7,5,0,4633,77
2,14,8,5,0,5284,77
2,15,1,5,0,724,82
2,15,2,5,0,1412,82
2,15,3,5,0,2101,82
2,15,4,5,0,2791,82
2,15,5,5,0,3472,82
2,15,6,5,0,4144,82
2,15,7,5,0,4817,82
2,15,8,5,0,5582,82
2,16,1,5,0,779,87
2,16,2,5,0,1508,87
2,16,3,5,0,2281,87
2,16,4,5,0,2954,87
2,16,5,5,0,3821,87
2,16,6,5,0,4454,87
2,16,7,5,0,5298,87
2,17,1,5,0,832,92
2,17,2,5,0,1606,92
2,17,3,5,0,2394,92
2,17,4,5,0,3188,92
2,17,5,5,0,3978,92
2,17,6,5,0,4756,92
2,17,7,5,0,5524,92
2,18,1,5,0,862,97
2,18,2,5,0,1720,97
2,18,3,5,0,2573,97
2,18,4,5,0,3394,97
2,18,5,5,0,4190,97
2,18,6,5,0,5022,97
2,18,7,5,0,5890,97
2,19,1,5,0,906,102
2,19,2,5,0,1786,102
2,19,3,5,0,2680,102
2,19,4,5,0,3532,102
2,19,5,5,0,4442,102
2,19,6,5,0,5312,102
2,20,1,5,0,965,107
2,20,2,5,0,1892,107
2,20,3,5,0,2838,107
2,20,4,5,0,3762,107
2,20,5,5,0,4644,107
2,20,6,5,0,5554,107
2,21,1,5,0,1040,112
2,21,2,5,0,2008,112
2,21,3,5,0,3050,112
2,21,4,5,0,3988,112
2,21,5,5,0,4911,112
2,21,6,5,0,5832,112
2,22,1,5,0,1058,117
2,22,2,5,0,2080,117
2,22,3,5,0,3112,117
2,22,4,5,0,4126,117
2,22,5,5,0,5153,117
2,22,6,5,0,6164,117
2,23,1,5,0,1137,122
2,23,2,5,0,2216,122
2,23,3,5,0,3330,122
2,23,4,5,0,4352,122
2,23,5,5,0,5455,122
2,24,1,5,0,1153,127
2,24,2,5,0,2284,127
2,24,3,5,0,3404,127
2,24,4,5,0,4514,127
2,24,5,5,0,5647,127
2,25,1,5,0,1212,132
2,25,2,5,0,2406,132
2,25,3,5,0,3580,132
2,25,4,5,0,4736,132
2,25,5,5,0,5889,132
2,26,1,5,0,1257,137
2,26,2,5,0,2472,137
2,26,3,5,0,3684,137
2,26,4,5,0,4886,137
2,26,5,5,0,6101,137
2,27,1,5,0,1300,142
2,27,2,5,0,2554,142
2,27,3,5,0,3812,142
2,27,4,5,0,5052,142
2,27,5,5,0,6313,142
2,28,1,5,0,1349,147
2,28,2,5,0,2650,147
2,28,3,5,0,3952,147
2,28,4,5,0,5242,147
2,28,5,5,0,6545,147
2,29,1,5,0,1441,152
2,29,2,5,0,2866,152
2,29,3,5,0,4236,152
2,29,4,5,0,5524,152
2,30,1,5,0,1461,157
2,30,2,5,0,2866,157
2,30,3,5,0,4334,157
2,30,4,5,0,5794,157
2,31,1,5,0,1516,162
2,31,2,5,0,2994,162
2,31,3,5,0,4480,162
2,31,4,5,0,5952,162
2,32,1,5,0,1556,167
2,32,2,5,0,3058,167
2,32,3,5,0,4552,167
2,32,4,5,0,6039,167
2,1,1,6,0,55,12
2,1,2,6,0,114,12
2,1,3,6,0,176,12
2,1,4,6,0,222,12
2,1,5,6,0,282,12
2,1,6,6,0,328,12
2,1,7,6,0,383,12
2,1,8,6,0,431,12
2,1,9,6,0,490,12
2,1,10,6,0,536,12
2,1,11,6,0,591,12
2,1,12,6,0,637,12
2,1,13,6,0,703,12
2,1,14,6,0,749,12
2,1,15,6,0,794,12
2,1,16,6,0,856,12
2,1,17,6,0,898,12
2,1,18,6,0,960,12
2,1,19,6,0,997,12
2,1,20,6,0,1042,12
2,1,21,6,0,1096,12
2,1,22,6,0,1186,12
2,1,23,6,0,1195,12
2,1,24,6,0,1241,12
2,1,25,6,0,1314,12
2,1,26,6,0,1358,12
2,1,27,6,0,1413,12
2,1,28,6,0,1458,12
2,1,29,6,0,1520,12
2,1,30,6,0,1565,12
2,1,31,6,0,1623,12
2,1,32,6,0,1669,12
2,2,1,6,0,104,17
2,2,2,6,0,210,17
2,2,3,6,0,310,17
2,2,4,6,0,412,17
2,2,5,6,0,514,17
2,2,6,6,0,600,17
2,2,7,6,0,714,17
2,2,8,6,0,809,17
2,2,9,6,0,897,17
2,2,10,6,0,988,17
2,2,11,6,0,1088,17
2,2,12,6,0,1215,17
2,2,13,6,0,1303,17
2,2,14,6,0,1409,17
2,2,15,6,0,1516,17
2,2,16,6,0,1610,17
2,2,17,6,0,1682,17
2,2,18,6,0,1826,17
2,2,19,6,0,1930,17
2,2,20,6,0,2004,17
2,2,21,6,0,2127,17
2,2,22,6,0,2200,17
2,2,23,6,0,2324,17
2,2,24,6,0,2467,17
2,2,25,6,0,2466,17
2,2,26,6,0,2608,17
2,2,27,6,0,2630,17
2,2,28,6,0,2748,17
2,2,29,6,0,2827,17
2,2,30,6,0,3007,17
2,2,31,6,0,3051,17
2,2,32,6,0,3207,17
2,3,1,6,0,158,22
2,3,2,6,0,316,22
2,3,3,6,0,462,22
2,3,4,6,0,602,22
2,3,5,6,0,771,22
2,3,6,6,0,926,22
2,3,7,6,0,1094,22
2,3,8,6,0,1219,22
2,3,9,6,0,1385,22
2,3,10,6,0,1540,22
2,3,11,6,0,1651,22
2,3,12,6,0,1817,22
2,3,13,6,0,1994,22
2,3,14,6,0,2139,22
2,3,15,6,0,2298,22
2,3,16,6,0,2396,22
2,3,17,6,0,2534,22
2,3,18,6,0,2746,22
2,3,19,6,0,2863,22
2,3,20,6,0,3026,22
2,3,21,6,0,3200,22
2,3,22,6,0,3346,22
2,3,23,6,0,3522,22
2,3,24,6,0,3645,22
2,3,25,6,0,3718,22
2,3,26,6,0,3962,22
2,3,27,6,0,4090,22
2,3,28,6,0,4262,22
2,3,29,6,0,4453,22
2,3,30,6,0,4569,22
2,3,31,6,0,4603,22
2,3,32,6,0,4905,22
2,4,1,6,0,216,27
2,4,2,6,0,430,27
2,4,3,6,0,648,27
2,4,4,6,0,849,27
2,4,5,6,0,1045,27
2,4,6,6,0,1242,27
2,4,7,6,0,1470,27
2,4,8,6,0,1672,27
2,4,9,6,0,1877,27
2,4,10,6,0,2106,27
2,4,11,6,0,2318,27
2,4,12,6,0,2520,27
2,4,13,6,0,2730,27
2,4,14,6,0,2931,27
2,4,15,6,0,3102,27
2,4,16,6,0,3381,27
2,4,17,6,0,3513,27
2,4,18,6,0,3782,27
2,4,19,6,0,4014,27
2,4,20,6,0,4197,27
2,4,21,6,0,4409,27
2,4,22,6,0,4590,27
2,4,23,6,0,4823,27
2,4,24,6,0,4978,27
2,4,25,6,0,5257,27
2,4,26,6,0,5432,27
2,5,1,6,0,270,32
2,5,2,6,0,532,32
2,5,3,6,0,792,32
2,5,4,6,0,1060,32
2,5,5,6,0,1313,32
2,5,6,6,0,1563,32
2,5,7,6,0,1851,32
2,5,8,6,0,2083,32
2,5,9,6,0,2411,32
2,5,10,6,0,2619,32
2,5,11,6,0,2882,32
2,5,12,6,0,3147,32
2,5,13,6,0,3356,32
2,5,14,6,0,3605,32
2,5,15,6,0,3870,32
2,5,16,6,0,4120,32
2,5,17,6,0,4451,32
2,5,18,6,0,4685,32
2,5,19,6,0,4891,32
2,5,20,6,0,5260,32
2,5,21,6,0,5525,32
2,6,1,6,0,327,37
2,6,2,6,0,639,37
2,6,3,6,0,968,37
2,6,4,6,0,1274,37
2,6,5,6,0,1594,37
2,6,6,6,0,1906,37
2,6,7,6,0,2216,37
2,6,8,6,0,2524,37
2,6,9,6,0,2862,37
2,6,10,6,0,3160,37
2,6,11,6,0,3477,37
2,6,12,6,0,3772,37
2,6,13,6,0,4034,37
2,6,14,6,0,4321,37
2,6,15,6,0,4636,37
2,6,16,6,0,5033,37
2,6,17,6,0,5336,37
2,7,1,6,0,387,42
2,7,2,6,0,750,42
2,7,3,6,0,1129,42
2,7,4,6,0,1484,42
2,7,5,6,0,1856,42
2,7,6,6,0,2220,42
2,7,7,6,0,2596,42
2,7,8,6,0,2974,42
2,7,9,6,0,3323,42
2,7,10,6,0,3702,42
2,7,11,6,0,4084,42
2,7,12,6,0,4410,42
2,7,13,6,0,4751,42
2,7,14,6,0,5107,42
2,7,15,6,0,5538,42
2,8,1,6,0,437,47
2,8,2,6,0,865,47
2,8,3,6,0,1294,47
2,8,4,6,0,1703,47
2,8,5,6,0,2146,47
2,8,6,6,0,2549,47
2,8,7,6,0,2966,47
2,8,8,6,0,3388,47
2,8,9,6,0,3816,47
2,8,10,6,0,4239,47
2,8,11,6,0,4664,47
2,8,12,6,0,5078,47
2,8,13,6,0,5501,47
2,9,1,6,0,491,52
2,9,2,6,0,971,52
2,9,3,6,0,1452,52
2,9,4,6,0,1933,52
2,9,5,6,0,2383,52
2,9,6,6,0,2851,52
2,9,7,6,0,3353,52
2,9,8,6,0,3854,52
2,9,9,6,0,4331,52
2,9,10,6,0,4751,52
2,9,11,6,0,5249,52
2,9,12,6,0,5715,52
2,10,1,6,0,557,57
2,10,2,6,0,1101,57
2,10,3,6,0,1652,57
2,10,4,6,0,2191,57
2,10,5,6,0,2720,57
2,10,6,6,0,3243,57
2,10,7,6,0,3831,57
2,10,8,6,0,4336,57
2,10,9,6,0,4855,57
2,10,10,6,0,5413,57
2,11,1,6,0,603,62
2,11,2,6,0,1194,62
2,11,3,6,0,1785,62
2,11,4,6,0,2384,62
2,11,5,6,0,2946,62
2,11,6,6,0,3592,62
2,11,7,6,0,4091,62
2,11,8,6,0,4737,62
2,11,9,6,0,5369,62
2,12,1,6,0,663,67
2,12,2,6,0,1318,67
2,12,3,6,0,1967,67
2,12,4,6,0,2590,67
2,12,5,6,0,3233,67
2,12,6,6,0,3924,67
2,12,7,6,0,4555,67
2,12,8,6,0,5195,67
2,12,9,6,0,5848,67
2,13,1,6,0,719,72
2,13,2,6,0,1432,72
2,13,3,6,0,2161,72
2,13,4,6,0,2864,72
2,13,5,6,0,3525,72
2,13,6,6,0,4214,72
2,13,7,6,0,4921,72
2,13,8,6,0,5613,72
2,14,1,6,0,782,77
2,14,2,6,0,1554,77
2,14,3,6,0,2337,77
2,14,4,6,0,3098,77
2,14,5,6,0,3822,77
2,14,6,6,0,4594,77
2,14,7,6,0,5392,77
2,15,1,6,0,841,82
2,15,2,6,0,1662,82
2,15,3,6,0,2489,82
2,15,4,6,0,3288,82
2,15,5,6,0,4129,82
2,15,6,6,0,4860,82
2,15,7,6,0,5730,82
2,16,1,6,0,908,87
2,16,2,6,0,1758,87
2,16,3,6,0,2672,87
2,16,4,6,0,3535,87
2,16,5,6,0,4343,87
2,16,6,6,0,5194,87
2,16,7,6,0,6204,87
2,17,1,6,0,962,92
2,17,2,6,0,1870,92
2,17,3,6,0,2779,92
2,17,4,6,0,3681,92
2,17,5,6,0,4635,92
2,17,6,6,0,5544,92
2,18,1,6,0,1010,97
2,18,2,6,0,2012,97
2,18,3,6,0,2958,97
2,18,4,6,0,3927,97
2,18,5,6,0,4902,97
2,18,6,6,0,5864,97
2,19,1,6,0,1069,102
2,19,2,6,0,2100,102
2,19,3,6,0,3104,102
2,19,4,6,0,4145,102
2,19,5,6,0,5179,102
2,19,6,6,0,6196,102
2,20,1,6,0,1131,107
2,20,2,6,0,2262,107
2,20,3,6,0,3319,107
2,20,4,6,0,4407,107
2,20,5,6,0,5496,107
2,21,1,6,0,1170,112
2,21,2,6,0,2312,112
2,21,3,6,0,3447,112
2,21,4,6,0,4573,112
2,21,5,6,0,5713,112
2,22,1,6,0,1229,117
2,22,2,6,0,2424,117
2,22,3,6,0,3623,117
2,22,4,6,0,4807,117
2,22,5,6,0,5990,117
2,23,1,6,0,1298,122
2,23,2,6,0,2554,122
2,23,3,6,0,3823,122
2,23,4,6,0,5073,122
2,23,5,6,0,6322,122
2,24,1,6,0,1344,127
2,24,2,6,0,2650,127
2,24,3,6,0,3957,127
2,24,4,6,0,5251,127
2,24,5,6,0,6549,127
2,25,1,6,0,1415,132
2,25,2,6,0,2804,132
2,25,3,6,0,4190,132
2,25,4,6,0,5557,132
2,26,1,6,0,1467,137
2,26,2,6,0,2890,137
2,26,3,6,0,4282,137
2,26,4,6,0,5747,137
2,27,1,6,0,1512,142
2,27,2,6,0,2980,142
2,27,3,6,0,4452,142
2,27,4,6,0,5909,142
2,28,1,6,0,1566,147
2,28,2,6,0,3082,147
2,28,3,6,0,4601,147
2,28,4,6,0,6115,147
2,29,1,6,0,1666,152
2,29,2,6,0,3304,152
2,29,3,6,0,4888,152
2,29,4,6,0,6469,152
2,30,1,6,0,1700,157
2,30,2,6,0,3356,157
2,30,3,6,0,4983,157
2,30,4,6,0,6731,157
2,31,1,6,0,1769,162
2,31,2,6,0,3466,162
2,31,3,6,0,5192,162
2,31,4,6,0,6917,162
2,32,1,6,0,1809,167
2,32,2,6,0,3566,167
2,32,3,6,0,5324,167
2,1,1,7,0,61,12
2,1,2,7,0,126,12
2,1,3,7,0,197,12
2,1,4,7,0,246,12
2,1,5,7,0,312,12
2,1,6,7,0,364,12
2,1,7,7,0,425,12
2,1,8,7,0,479,12
2,1,9,7,0,544,12
2,1,10,7,0,586,12
2,1,11,7,0,657,12
2,1,12,7,0,709,12
2,1,13,7,0,781,12
2,1,14,7,0,833,12
2,1,15,7,0,884,12
2,1,16,7,0,952,12
2,1,17,7,0,1000,12
2,1,18,7,0,1068,12
2,1,19,7,0,1111,12
2,1,20,7,0,1162,12
2,1,21,7,0,1222,12
2,1,22,7,0,1318,12
2,1,23,7,0,1333,12
2,1,24,7,0,1385,12
2,1,25,7,0,1464,12
2,1,26,7,0,1514,12
2,1,27,7,0,1575,12
2,1,28,7,0,1626,12
2,1,29,7,0,1694,12
2,1,30,7,0,1745,12
2,1,31,7,0,1809,12
2,1,32,7,0,1861,12
2,2,1,7,0,117,17
2,2,2,7,0,234,17
2,2,3,7,0,356,17
2,2,4,7,0,465,17
2,2,5,7,0,586,17
2,2,6,7,0,698,17
2,2,7,7,0,815,17
2,2,8,7,0,924,17
2,2,9,7,0,1045,17
2,2,10,7,0,1162,17
2,2,11,7,0,1280,17
2,2,12,7,0,1388,17
2,2,13,7,0,1504,17
2,2,14,7,0,1583,17
2,2,15,7,0,1703,17
2,2,16,7,0,1841,17
2,2,17,7,0,1979,17
2,2,18,7,0,2068,17
2,2,19,7,0,2205,17
2,2,20,7,0,2293,17
2,2,21,7,0,2410,17
2,2,22,7,0,2540,17
2,2,23,7,0,2634,17
2,2,24,7,0,2742,17
2,2,25,7,0,2853,17
2,2,26,7,0,2932,17
2,2,27,7,0,3048,17
2,2,28,7,0,3153,17
2,2,29,7,0,3277,17
2,2,30,7,0,3441,17
2,2,31,7,0,3500,17
2,2,32,7,0,3606,17
2,3,1,7,0,179,22
2,3,2,7,0,358,22
2,3,3,7,0,532,22
2,3,4,7,0,707,22
2,3,5,7,0,888,22
2,3,6,7,0,1030,22
2,3,7,7,0,1237,22
2,3,8,7,0,1398,22
2,3,9,7,0,1542,22
2,3,10,7,0,1734,22
2,3,11,7,0,1920,22
2,3,12,7,0,2062,22
2,3,13,7,0,2247,22
2,3,14,7,0,2425,22
2,3,15,7,0,2590,22
2,3,16,7,0,2755,22
2,3,17,7,0,2933,22
2,3,18,7,0,3096,22
2,3,19,7,0,3252,22
2,3,20,7,0,3435,22
2,3,21,7,0,3651,22
2,3,22,7,0,3774,22
2,3,23,7,0,3947,22
2,3,24,7,0,4184,22
2,3,25,7,0,4380,22
2,3,26,7,0,4468,22
2,3,27,7,0,4616,22
2,3,28,7,0,4807,22
2,3,29,7,0,4990,22
2,3,30,7,0,5153,22
2,3,31,7,0,5300,22
2,4,1,7,0,243,27
2,4,2,7,0,486,27
2,4,3,7,0,736,27
2,4,4,7,0,970,27
2,4,5,7,0,1212,27
2,4,6,7,0,1442,27
2,4,7,7,0,1683,27
2,4,8,7,0,1899,27
2,4,9,7,0,2205,27
2,4,10,7,0,2420,27
2,4,11,7,0,2631,27
2,4,12,7,0,2849,27
2,4,13,7,0,3126,27
2,4,14,7,0,3343,27
2,4,15,7,0,3604,27
2,4,16,7,0,3836,27
2,4,17,7,0,4082,27
2,4,18,7,0,4312,27
2,4,19,7,0,4555,27
2,4,20,7,0,4726,27
2,4,21,7,0,5049,27
2,4,22,7,0,5260,27
2,4,23,7,0,5501,27
2,5,1,7,0,305,32
2,5,2,7,0,609,32
2,5,3,7,0,913,32
2,5,4,7,0,1213,32
2,5,5,7,0,1515,32
2,5,6,7,0,1792,32
2,5,7,7,0,2113,32
2,5,8,7,0,2381,32
2,5,9,7,0,2712,32
2,5,10,7,0,2973,32
2,5,11,7,0,3305,32
2,5,12,7,0,3584,32
2,5,13,7,0,3909,32
2,5,14,7,0,4172,32
2,5,15,7,0,4477,32
2,5,16,7,0,4734,32
2,5,17,7,0,5019,32
2,5,18,7,0,5359,32
2,6,1,7,0,371,37
2,6,2,7,0,729,37
2,6,3,7,0,1104,37
2,6,4,7,0,1455,37
2,6,5,7,0,1821,37
2,6,6,7,0,2154,37
2,6,7,7,0,2541,37
2,6,8,7,0,2872,37
2,6,9,7,0,3262,37
2,6,10,7,0,3624,37
2,6,11,7,0,3988,37
2,6,12,7,0,4293,37
2,6,13,7,0,4690,37
2,6,14,7,0,5041,37
2,6,15,7,0,5408,37
2,7,1,7,0,432,42
2,7,2,7,0,876,42
2,7,3,7,0,1286,42
2,7,4,7,0,1709,42
2,7,5,7,0,2113,42
2,7,6,7,0,2510,42
2,7,7,7,0,3040,42
2,7,8,7,0,3353,42
2,7,9,7,0,3759,42
2,7,10,7,0,4176,42
2,7,11,7,0,4584,42
2,7,12,7,0,4979,42
2,7,13,7,0,5420,42
2,8,1,7,0,496,47
2,8,2,7,0,987,47
2,8,3,7,0,1478,47
2,8,4,7,0,1952,47
2,8,5,7,0,2483,47
2,8,6,7,0,2923,47
2,8,7,7,0,3410,47
2,8,8,7,0,3879,47
2,8,9,7,0,4369,47
2,8,10,7,0,4853,47
2,8,11,7,0,5505,47
2,9,1,7,0,561,52
2,9,2,7,0,1135,52
2,9,3,7,0,1672,52
2,9,4,7,0,2214,52
2,9,5,7,0,2755,52
2,9,6,7,0,3297,52
2,9,7,7,0,3853,52
2,9,8,7,0,4385,52
2,9,9,7,0,4929,52
2,9,10,7,0,5485,52
2,10,1,7,0,634,57
2,10,2,7,0,1261,57
2,10,3,7,0,1914,57
2,10,4,7,0,2492,57
2,10,5,7,0,3102,57
2,10,6,7,0,3701,57
2,10,7,7,0,4331,57
2,10,8,7,0,4947,57
2,10,9,7,0,5579,57
2,11,1,7,0,697,62
2,11,2,7,0,1402,62
2,11,3,7,0,2065,62
2,11,4,7,0,2717,62
2,11,5,7,0,3393,62
2,11,6,7,0,4056,62
2,11,7,7,0,4822,62
2,11,8,7,0,5468,62
2,12,1,7,0,771,67
2,12,2,7,0,1520,67
2,12,3,7,0,2235,67
2,12,4,7,0,2967,67
2,12,5,7,0,3710,67
2,12,6,7,0,4442,67
2,12,7,7,0,5265,67
2,12,8,7,0,5934,67
2,13,1,7,0,814,72
2,13,2,7,0,1612,72
2,13,3,7,0,2489,72
2,13,4,7,0,3253,72
2,13,5,7,0,3987,72
2,13,6,7,0,4768,72
2,13,7,7,0,5610,72
2,14,1,7,0,894,77
2,14,2,7,0,1774,77
2,14,3,7,0,2620,77
2,14,4,7,0,3491,77
2,14,5,7,0,4379,77
2,14,6,7,0,5238,77
2,14,7,7,0,6158,77
2,15,1,7,0,944,82
2,15,2,7,0,1866,82
2,15,3,7,0,2787,82
2,15,4,7,0,3733,82
2,15,5,7,0,4616,82
2,15,6,7,0,5522,82
2,16,1,7,0,1023,87
2,16,2,7,0,2002,87
2,16,3,7,0,2991,87
2,16,4,7,0,3988,87
2,16,5,7,0,4970,87
2,16,6,7,0,5946,87
2,17,1,7,0,1092,92
2,17,2,7,0,2164,92
2,17,3,7,0,3212,92
2,17,4,7,0,4310,92
2,17,5,7,0,5377,92
2,18,1,7,0,1143,97
2,18,2,7,0,2292,97
2,18,3,7,0,3376,97
2,18,4,7,0,4480,97
2,18,5,7,0,5599,97
2,19,1,7,0,1210,102
2,19,2,7,0,2416,102
2,19,3,7,0,3606,102
2,19,4,7,0,4858,102
2,19,5,7,0,5966,102
2,20,1,7,0,1267,107
2,20,2,7,0,2508,107
2,20,3,7,0,3752,107
2,20,4,7,0,4956,107
2,20,5,7,0,6223,107
2,21,1,7,0,1337,112
2,21,2,7,0,2634,112
2,21,3,7,0,3931,112
2,21,4,7,0,5222,112
2,21,5,7,0,6490,112
2,22,1,7,0,1408,117
2,22,2,7,0,2786,117
2,22,3,7,0,4197,117
2,22,4,7,0,5504,117
2,23,1,7,0,1475,122
2,23,2,7,0,2916,122
2,23,3,7,0,4358,122
2,23,4,7,0,5786,122
2,24,1,7,0,1536,127
2,24,2,7,0,3036,127
2,24,3,7,0,4537,127
2,24,4,7,0,6024,127
2,25,1,7,0,1625,132
2,25,2,7,0,3202,132
2,25,3,7,0,4758,132
2,25,4,7,0,6310,132
2,26,1,7,0,1674,137
2,26,2,7,0,3312,137
2,26,3,7,0,4955,137
2,26,4,7,0,6620,137
2,27,1,7,0,1727,142
2,27,2,7,0,3410,142
2,27,3,7,0,5098,142
2,27,4,7,0,6770,142
2,28,1,7,0,1787,147
2,28,2,7,0,3538,147
2,28,3,7,0,5286,147
2,29,1,7,0,1874,152
2,29,2,7,0,3706,152
2,29,3,7,0,5525,152
2,30,1,7,0,1930,157
2,30,2,7,0,3806,157
2,30,3,7,0,5695,157
2,31,1,7,0,2033,162
2,31,2,7,0,3982,162
2,31,3,7,0,5904,162
2,32,1,7,0,2062,167
2,32,2,7,0,4068,167
2,32,3,7,0,6087,167
2,1,1,8,0,67,12
2,1,2,8,0,138,12
2,1,3,8,0,213,12
2,1,4,8,0,271,12
2,1,5,8,0,339,12
2,1,6,8,0,396,12
2,1,7,8,0,484,12
2,1,8,8,0,538,12
2,1,9,8,0,629,12
2,1,10,8,0,690,12
2,1,11,8,0,728,12
2,1,12,8,0,822,12
2,1,13,8,0,904,12
2,1,14,8,0,965,12
2,1,15,8,0,1041,12
2,1,16,8,0,1103,12
2,1,17,8,0,1127,12
2,1,18,8,0,1184,12
2,1,19,8,0,1253,12
2,1,20,8,0,1311,12
2,1,21,8,0,1421,12
2,1,22,8,0,1438,12
2,1,23,8,0,1505,12
2,1,24,8,0,1588,12
2,1,25,8,0,1701,12
2,1,26,8,0,1708,12
2,1,27,8,0,1777,12
2,1,28,8,0,1835,12
2,1,29,8,0,1912,12
2,1,30,8,0,1969,12
2,1,31,8,0,2041,12
2,1,32,8,0,2100,12
2,2,1,8,0,129,17
2,2,2,8,0,266,17
2,2,3,8,0,399,17
2,2,4,8,0,526,17
2,2,5,8,0,658,17
2,2,6,8,0,802,17
2,2,7,8,0,923,17
2,2,8,8,0,1071,17
2,2,9,8,0,1175,17
2,2,10,8,0,1296,17
2,2,11,8,0,1417,17
2,2,12,8,0,1561,17
2,2,13,8,0,1705,17
2,2,14,8,0,1813,17
2,2,15,8,0,1935,17
2,2,16,8,0,2056,17
2,2,17,8,0,2157,17
2,2,18,8,0,2346,17
2,2,19,8,0,2480,17
2,2,20,8,0,2522,17
2,2,21,8,0,2693,17
2,2,22,8,0,2770,17
2,2,23,8,0,2967,17
2,2,24,8,0,3065,17
2,2,25,8,0,3240,17
2,2,26,8,0,3386,17
2,2,27,8,0,3412,17
2,2,28,8,0,3614,17
2,2,29,8,0,3755,17
2,2,30,8,0,3875,17
2,2,31,8,0,4042,17
2,2,32,8,0,4133,17
2,3,1,8,0,200,22
2,3,2,8,0,402,22
2,3,3,8,0,596,22
2,3,4,8,0,796,22
2,3,5,8,0,1000,22
2,3,6,8,0,1182,22
2,3,7,8,0,1394,22
2,3,8,8,0,1577,22
2,3,9,8,0,1771,22
2,3,10,8,0,1978,22
2,3,11,8,0,2156,22
2,3,12,8,0,2355,22
2,3,13,8,0,2539,22
2,3,14,8,0,2767,22
2,3,15,8,0,2927,22
2,3,16,8,0,3098,22
2,3,17,8,0,3315,22
2,3,18,8,0,3500,22
2,3,19,8,0,3698,22
2,3,20,8,0,3864,22
2,3,21,8,0,4081,22
2,3,22,8,0,4268,22
2,3,23,8,0,4464,22
2,3,24,8,0,4723,22
2,3,25,8,0,4867,22
2,3,26,8,0,5130,22
2,3,27,8,0,5250,22
2,3,28,8,0,5436,22
2,4,1,8,0,274,27
2,4,2,8,0,546,27
2,4,3,8,0,836,27
2,4,4,8,0,1083,27
2,4,5,8,0,1359,27
2,4,6,8,0,1618,27
2,4,7,8,0,1896,27
2,4,8,8,0,2174,27
2,4,9,8,0,2425,27
2,4,10,8,0,2684,27
2,4,11,8,0,2988,27
2,4,12,8,0,3226,27
2,4,13,8,0,3509,27
2,4,14,8,0,3797,27
2,4,15,8,0,4046,27
2,4,16,8,0,4355,27
2,4,17,8,0,4634,27
2,4,18,8,0,4860,27
2,4,19,8,0,5172,27
2,4,20,8,0,5315,27
2,5,1,8,0,339,32
2,5,2,8,0,680,32
2,5,3,8,0,1019,32
2,5,4,8,0,1346,32
2,5,5,8,0,1686,32
2,5,6,8,0,2010,32
2,5,7,8,0,2368,32
2,5,8,8,0,2737,32
2,5,9,8,0,3013,32
2,5,10,8,0,3387,32
